,Season,No. in series,Company,Deal,Industry,Entrepreneur Gender,ASK,Unnamed: 7,Unnamed: 8,DEAL,Unnamed: 10,Unnamed: 11,Royalty Deal?,Barbara,Mark,Lori,Robert Herjavec,Daymond,Kevin,Guest,# Sharks,$ per shark,Details / Notes,Description,url1,url2,url3,url4,url5,company_lower
18,1.0,4.0,Coverplay,Yes,Children / Education,Female,,,,"$35,000 ",40%,"$87,500 ",,1,,,,,,,1.0,"$35,000 ",,"Update on those SHARK TANK Entrepreneurs. Posted on October 14, 2009 by Amy Feldman; in news, Shark Tank entrepreneurs; So what are the SHARK TANK Entrepreneurs up to ...",http://www.coverplayard.com/update-shark-tank-entrepreneurs/,http://www.coverplayard.com/,http://www.bestofsharktank.com/coverplay/,https://www.facebook.com/CoverPlay,http://locallinks.com/sharktank/about/coverplay/,coverplay
19,1.0,4.0,Graffiti Removal Services,No,Business Services,Male,,,,,,,,,,,,,,,0.0,,,"... people who appear on the ABC show ""Shark Tank."" Skip ... Tank's AfterShark: Paul Watts of Graffiti Removal ... Graffiti Removal Business ...",http://www.youtube.com/watch?v=jh9F_drFGS4,http://sharktankblog.com/business/graffiti-removal-services/,http://removegraffiti.net/,http://sharktanksuccess.blogspot.com/2012/10/shark-tank-season-1-15-episodes-68.html,http://locallinks.com/sharktank/about/graffiti-removal-services/,graffitiremovalservices
20,1.0,4.0,"Souls Calling, Inc.",No,Fashion / Beauty,Female,,,,,,,,,,,,,,,0.0,,,"Watch the Souls Calling, Inc. Shark Tank Episode Online. Shark Tank Shirts. Shark Tank Water Mousepad $15.99; Shark Tank Water Journal $12.99;",http://locallinks.com/sharktank/about/souls-calling/,http://www.giftsanddec.com/article/433871-update-souls-calling-appears-on-shark-tank-reality-show-good-morning-texas,https://soulscalling.wordpress.com/,http://sharktankblog.com/business/souls-calling/,https://www.mainstreet.com/article/shark-tank-tale-what-you-didnt-see-tv,"soulscalling,inc."
21,1.0,4.0,Coffee Brand Gifts,No,Food and Beverage,Male,,,,,,,,,,,,,,,0.0,,,All about Coffee Brand Gifts from Shark Tank on ABC.,http://locallinks.com/sharktank/about/coffee-brand-gifts/,http://sharktankblog.com/business/coffee-brand-gifts/,https://www.facebook.com/pages/Coffee-Brand-Gifts/139561091271,http://shark-tank-cool.blogspot.com/2014/10/shark-tank-coffee-brand-gifts.html,http://www.productsinsharktank.com/coffee-brand-gifts/,coffeebrandgifts
22,1.0,5.0,My Therapy Journal,Yes,Healthcare,Male,,,,"$80,000 ",51%,"$156,863 ",,,,,1.0,,1,,2.0,"$40,000 ",,"My Therapy Journal offers a private ... As featured on ""SHARK TANK."" ... have embraced My Therapy Journal as a partner. Therapy Journaling complements their ...",https://www.mytherapyjournal.com/,http://sharktanksuccess.blogspot.com/2012/11/robert-herjevic-shark-tank.html,http://sharktankblog.com/business/my-therapy-journal/,http://www.mytherapyjournal.com/about_us/press/,http://www.productsinsharktank.com/my-therapy-journal/,mytherapyjournal
23,1.0,5.0,Body Jac,Yes,Fitness / Sports,Male,,,,"$180,000 ",50%,"$360,000 ",,1,,,,,,,1.0,"$180,000 ",contingent on him losing 30 pounds!,We Are Sold Out! Take your Body Jac routine to the next level with this perfect complement! The Body Jac Total Fitness Package includes: Body Jac,http://buybodyjac.net/,http://buybodyjac.net/?page_id=44,http://cooltvoffers.com/body-jac/,http://www.productsofsharktank.com/product/body-jac/,http://www.productsinsharktank.com/body-jac/,bodyjac
24,1.0,5.0,Good Grief Celebrations,No,Business Services,Female,,,,,,,,,,,,,,,0.0,,,All about Good Grief Celebrations from Shark Tank on ABC. ... Wicked Good Cupcakes; ... Good Grief Celebrations. Owners: Rikki Farrar.,http://locallinks.com/sharktank/about/good-grief-celebrations/,http://www.productsofsharktank.com/product/good-grief-celebrations/,http://sharktankblog.com/shark-tank/products/products-by-category/services-events/,http://www.productsinsharktank.com/good-grief-celebrations/,http://sharktankblog.com/business/good-grief-celebrations/,goodgriefcelebrations
25,1.0,5.0,Granola Gourmet,No,Food and Beverage,Male,,,,,,,,,,,,,,,0.0,,,Granola Gourmet originally swam in the Shark Tank in season 1 and was not funded. The company is the featured follow up segment on this week’s repeat Shark Tank ...,http://sharktankblog.com/granola-gourmet-shark-tank-pitch/,http://blogs.canoe.com/keepingfit/general/granola-gourmet-founder-bites-back-on-shark-tank/,http://www.productsofsharktank.com/product/granola-gourmet/,http://locallinks.com/sharktank/about/granola-gourmet/,http://allsharktankproducts.com/shark-tank-products-food-and-drink/granola-gourmet-low-glycemic-energy-bars/,granolagourmet
26,1.0,5.0,Face Blok,No,Healthcare,Female,,,,,,,,,,,,,,,0.0,,,All about Face Blok from Shark Tank on ABC.,http://locallinks.com/sharktank/about/face-blok/,http://sharktankblog.com/business/face-blok/,https://2paragraphs.com/2015/10/face-blok-surgical-mask-inventor-on-shark-tank-designed-android-logo/,http://www.productsinsharktank.com/face-blok/,http://www.productsofsharktank.com/product/face-blok/,faceblok
27,1.0,6.0,Pork Barrel BBQ Sauce,Yes,Food and Beverage,Male,,,,"$50,000 ",50%,"$100,000 ",,1,,,,,,,1.0,"$50,000 ",,"The Pork Barrel Barbecue is a 100% All American BBQ Sauce and Rubs started by Heath Hall & Brett Thompson from Washington, DC. Their Award Winning sauces took second ...",http://sharktanksuccess.blogspot.com/2013/07/pork-barrel-bbq-sauce-update.html,http://porkbarrelbbq.com/,http://sharktankblog.com/pork-barrel-bbq-shark-tank-update/,http://www.porkbarrelbbqstore.com/,http://www.prweb.com/releases/SharkTank/PorkBarrelBBQ/prweb9251309.htm,porkbarrelbbqsauce
28,1.0,6.0,Element Bars,Yes,Fitness / Sports,Male,,,,"$150,000 ",30%,"$500,000 ",Y,,,,,,,,1.0,"$150,000 ","license bars, entrepreneur gets 4% of sales forever",Miller and his dedicated team got the Element Bars website beefed up to handle the expected visitors as the Shark Tank Effect took a hold and sent thousands of ...,http://sharktanksuccess.blogspot.com/2013/01/element-bars.html,http://www.elementbars.com/,http://sharktankblog.com/business/element-bars-2/,http://www.yelp.com/biz/element-bars-chicago,http://blog.elementbars.com/2009/10/taking-on-sharks-sharing-your-delicious.html,elementbars
29,1.0,6.0,Underease Underwear,No,Fashion / Beauty,Mixed Team,,,,,,,,,,,,,,,0.0,,,Airtighty whities Odor-proof undies get sales boost from ‘Shark Tank’ By LORETTA SWORD at THE ... Under-Ease are anti flatulence underwear for protection ...,http://under-tec.com/,http://under-tec.com/odor-proof-undies-get-sales-boost-from-shark-tank/,http://sharktankblog.com/business/underease-underwear/,http://locallinks.com/sharktank/about/underease-underwear/,http://www.productsinsharktank.com/underease-underwear/,undereaseunderwear
30,1.0,6.0,Kalyx Technologies,No,Fashion / Beauty,Female,,,,,,,,,,,,,,,0.0,,,"Kimberly Cayce, founder of Kalyx Technologies, appeared in Shark Tank episode 106 prepared to win over the sharks with her products and passion.",http://sharktankblog.com/business/kalyx-technologies/,http://www.youtube.com/watch?v=6TR1gXWdBZA,http://www.productsofsharktank.com/product/kalyx-technologies/,http://locallinks.com/sharktank/about/kalyx-technologies/,http://www.prweb.com/releases/shopping-cart/sell-online/prweb2942864.htm,kalyxtechnologies
31,1.0,6.0,The Fizz,No,Food and Beverage,Male,,,,,,,,,,,,,,,0.0,,,The Fizz also appeared on ABC’s Shark Tank. Causing the Sharks to reminisce in the childhood pleasure of a sweet foamy delicious and fun soda float. Get The Fizz!,http://www.icecreamfizz.com/,http://www.amazon.com/s?ie=UTF8&page=1&rh=i%3Aaps%2Ck%3Ashark%20tank%20fizz,http://locallinks.com/sharktank/about/fizz/,http://sharktankblog.com/business/the-fizz/,http://abc.go.com/shows/shark-tank/news/entrepreneurs/entrepreneurs-season-1-episode-6,thefizz
32,1.0,7.0,Soy-Yer-Dough,Yes,Food and Beverage,Male,,,,"$300,000 ",51%,"$588,235 ",,,,,1.0,1,1,,3.0,"$100,000 ",,"Soy-Yer dough is non-toxic, gluten free and vegan friendly! ... In 2009, Sawyer decided to pitch his product idea on the national TV show ABCs Shark Tank.",http://www.soy-yer.com/about.html,http://inventingpatents.com/soy-yer-dough-on-shark-tank/,http://www.soy-yer.com/,http://www.inc.com/magazine/20100701/college-student-to-hasbro-thanks-but-no-thanks.html,https://www.facebook.com/SoyYerDough,soy-yer-dough
33,1.0,7.0,Grill Charms Set,Yes,Fashion / Beauty,Female,,,,"$50,000 ",20%,"$250,000 ",,,,,1.0,,,,1.0,"$50,000 ",,"Grill Charms make great gift ideas. Grill Charms are the perfect gift for Fathers Day, Valentines Day, Christmas, Birthdays, housewarming, groomsman, host or hostess ...",http://www.grillcharms.com/,http://sharktankblog.com/business/grill-charms/,http://www.infomercials-tv.com/grill-charms/,http://www.bestofsharktank.com/grill-charms/,http://www.productsinsharktank.com/grill-charms/,grillcharmsset
